File_Name,Channel_1_mean,Channel_1_std,Channel_1_max,Channel_1_min,Channel_1_rms,Channel_1_peak_to_peak,Channel_2_mean,Channel_2_std,Channel_2_max,Channel_2_min,Channel_2_rms,Channel_2_peak_to_peak,Channel_3_mean,Channel_3_std,Channel_3_max,Channel_3_min,Channel_3_rms,Channel_3_peak_to_peak,Channel_4_mean,Channel_4_std,Channel_4_max,Channel_4_min,Channel_4_rms,Channel_4_peak_to_peak,Channel_5_mean,Channel_5_std,Channel_5_max,Channel_5_min,Channel_5_rms,Channel_5_peak_to_peak,Channel_6_mean,Channel_6_std,Channel_6_max,Channel_6_min,Channel_6_rms,Channel_6_peak_to_peak,Channel_7_mean,Channel_7_std,Channel_7_max,Channel_7_min,Channel_7_rms,Channel_7_peak_to_peak,Channel_8_mean,Channel_8_std,Channel_8_max,Channel_8_min,Channel_8_rms,Channel_8_peak_to_peak
2003.10.22.15.14,-0.095138671875,0.08239646147657728,0.503,-0.698,0.1258592219505587,1.201,-0.095401806640625,0.07131455016401228,0.569,-0.457,0.11911032606533585,1.026,-0.09523369140625,0.08966450422555262,0.266,-0.559,0.13080206151615117,0.8250000000000001,-0.095039599609375,0.07584961313500757,0.266,-0.513,0.12159641979367906,0.779,-0.092065966796875,0.09266544164960358,0.508,-0.615,0.13062551939938602,1.123,-0.092405810546875,0.09492481613461608,0.474,-0.662,0.13247473170765672,1.1360000000000001,-0.09179521484375,0.06104592242788236,0.244,-0.439,0.11024049216726697,0.683,-0.092097412109375,0.06701818369985732,0.327,-0.574,0.11390070352579862,0.901
2003.10.22.15.19,-0.094700634765625,0.08201438385888979,0.366,-0.576,0.12527796847317418,0.942,-0.0953587890625,0.0717270772732211,0.469,-0.488,0.11932339362264636,0.957,-0.095286767578125,0.0910817061115143,0.322,-0.554,0.13181595223519751,0.8760000000000001,-0.09536625976562499,0.07610645931000837,0.237,-0.613,0.12201195289966728,0.85,-0.0925171875,0.0922549615318661,0.347,-0.493,0.13065377112872115,0.84,-0.092661279296875,0.09550253220180684,0.415,-0.557,0.1330670745822971,0.972,-0.086255224609375,0.060695658300826134,0.315,-0.466,0.1054700275385589,0.781,-0.09352148437499999,0.06696786139855916,0.535,-0.554,0.11502592099174863,1.089
2003.10.22.15.24,-0.095975830078125,0.08066915428417638,0.398,-0.632,0.12537492736631745,1.03,-0.09555361328125,0.07087906911152314,0.505,-0.447,0.11897199439035538,0.952,-0.09590937499999999,0.08941366509577478,0.31,-0.498,0.13112365049353225,0.808,-0.0954806640625,0.07556300220281598,0.227,-0.469,0.12176339561509752,0.696,-0.09288603515625,0.09141037384021651,0.369,-0.491,0.13032141793525825,0.86,-0.09340185546874999,0.09485253118572264,0.493,-0.542,0.13311990563902812,1.0350000000000001,-0.0933658203125,0.06017209907864452,0.308,-0.515,0.11107591057540897,0.823,-0.093347509765625,0.06639076722926855,0.378,-0.452,0.11454907923128135,0.8300000000000001
2003.10.22.15.29,-0.09514970703125,0.08168741362557665,0.461,-0.71,0.12540454654026206,1.171,-0.095222021484375,0.0708543205433769,0.542,-0.488,0.1186910616484425,1.03,-0.094963330078125,0.09021236919462572,0.273,-0.527,0.13098208127539576,0.8,-0.095233251953125,0.0771394355524753,0.393,-0.437,0.12255555799278087,0.8300000000000001,-0.09212509765625,0.09376244539783853,0.393,-0.637,0.13144744115104048,1.03,-0.092652001953125,0.09902239941958837,0.413,-0.688,0.13560910387114272,1.101,-0.0414982421875,0.06095537235375645,0.364,-0.52,0.07374050124210914,0.884,-0.09064404296875,0.06689725574223433,0.334,-0.525,0.1126569365443713,0.859
2003.10.22.15.37,-0.095093994140625,0.08186804600158204,0.349,-0.566,0.1254800568924575,0.9149999999999999,-0.09445336914062501,0.07085291056080868,0.366,-0.527,0.11807444209884341,0.893,-0.093763720703125,0.09061339517413798,0.383,-0.544,0.13039333842293527,0.927,-0.09376591796875,0.07733580571913404,0.247,-0.542,0.1215437132012594,0.789,-0.091578662109375,0.09264977561574313,0.332,-0.557,0.13027137934093821,0.889,-0.0915185546875,0.0952011303616182,0.303,-0.513,0.1320564314004386,0.8160000000000001,-0.089808935546875,0.06045015192223777,0.19,-0.41,0.10825832887812548,0.6,-0.09129912109375,0.06560171446413404,0.283,-0.43,0.11242381621847303,0.713
2003.10.22.15.44,-0.09572924804687499,0.08013729602915395,0.435,-0.557,0.12484420349573454,0.992,-0.09558208007812499,0.07130022011088588,0.52,-0.479,0.1192461966685809,0.999,-0.096114599609375,0.08982433486816173,0.33,-0.544,0.13155389539112147,0.8740000000000001,-0.09530024414062499,0.07527010891991186,0.269,-0.552,0.12144021504459766,0.8210000000000001,-0.09346523437500001,0.0936180898147899,0.457,-0.479,0.1322879313367011,0.9359999999999999,-0.0935546875,0.09559601908419668,0.354,-0.691,0.13375753592963932,1.045,-0.091791015625,0.060695191142913094,0.278,-0.479,0.11004315870304592,0.757,-0.0935630859375,0.06521343282595803,0.342,-0.479,0.11404754653693235,0.821
2003.10.22.15.54,-0.096741455078125,0.08120048551506787,0.413,-0.769,0.1263029214963598,1.182,-0.095335595703125,0.07158466784476909,0.496,-0.461,0.11921929574744025,0.9570000000000001,-0.09537768554687501,0.09026499226298675,0.247,-0.652,0.13131896941613433,0.899,-0.0950248046875,0.07661986161121166,0.266,-0.481,0.12206685340098987,0.747,-0.093528515625,0.09406850046965314,0.374,-0.72,0.13265167174078507,1.0939999999999999,-0.093002392578125,0.09830547765834285,0.347,-0.825,0.13532705554651894,1.172,-0.092543310546875,0.05960608468292294,0.237,-0.469,0.1100779253901668,0.706,-0.093208837890625,0.06602651640937385,0.303,-0.483,0.11422516504727899,0.786
2003.10.22.16.04,-0.09587705078125,0.08203137452784214,0.374,-0.647,0.12618064539951243,1.021,-0.095331005859375,0.0713916660131747,0.435,-0.544,0.1190998348206112,0.9790000000000001,-0.095990283203125,0.08923145844974313,0.286,-0.615,0.13105871831543436,0.901,-0.094985009765625,0.07606803030365154,0.293,-0.527,0.12169016934187053,0.8200000000000001,-0.09293857421875,0.09204846155014432,0.405,-0.552,0.13080710168627122,0.9570000000000001,-0.09292041015625,0.095820958395335,0.464,-0.574,0.13347606036816584,1.038,-0.10008710937499998,0.05969119122947947,0.205,-0.388,0.11653526407674845,0.593,-0.09296586914062502,0.06556174076900768,0.342,-0.569,0.11375849277189978,0.911
2003.10.22.16.14,-0.09518466796875,0.08173557056384673,0.305,-0.53,0.1254624426341156,0.835,-0.09560244140625,0.07161218426668597,0.415,-0.444,0.11944928521461001,0.859,-0.0954359375,0.09011503768567067,0.281,-0.559,0.131258288056769,0.8400000000000001,-0.09454951171875,0.07640783542422011,0.242,-0.466,0.1215638411719075,0.708,-0.092766259765625,0.09209647043972945,0.386,-0.664,0.13071854810377667,1.05,-0.093838232421875,0.09687907528323669,0.364,-0.72,0.13487464213778985,1.084,-0.09286376953125,0.05982654449017078,0.225,-0.383,0.1104667149741835,0.608,-0.09246572265625,0.06498985119737892,0.3,-0.461,0.11302031067467476,0.761
2003.10.22.16.24,-0.095066943359375,0.0822567552853321,0.471,-0.671,0.12571355340521412,1.142,-0.095374609375,0.07124640273158471,0.63,-0.53,0.11904774678936599,1.1600000000000001,-0.094409326171875,0.09192509997176719,0.261,-0.496,0.1317700454316036,0.757,-0.095055908203125,0.07753715937057018,0.286,-0.461,0.12266880926942318,0.747,-0.09310844726562499,0.09371328920262564,0.356,-0.608,0.13210360905513,0.964,-0.093506884765625,0.09645880127404136,0.388,-0.569,0.13434224146483814,0.957,-0.08843984375,0.06090511314337111,0.281,-0.369,0.1073826744383434,0.65,-0.0926478515625,0.06632269018718606,0.339,-0.508,0.11394000014399028,0.847
2003.10.22.16.34,-0.095705517578125,0.08184268415701602,0.457,-0.608,0.1259276421002231,1.065,-0.09493227539062501,0.07161557838678789,0.515,-0.444,0.11891563386920842,0.9590000000000001,-0.09556943359375,0.09105989434797056,0.271,-0.708,0.13200538245122337,0.979,-0.09492021484374999,0.07696228836021797,0.212,-0.496,0.12220082248342276,0.708,-0.09310146484375001,0.09096767517938299,0.337,-0.483,0.13016528217460194,0.8200000000000001,-0.09265419921875,0.09469427962498414,0.442,-0.706,0.13248323375643614,1.148,-0.0928142578125,0.06333717645833908,0.208,-0.422,0.11236585057302775,0.63,-0.09511669921875,0.06891612637868108,0.286,-0.496,0.11745900963873525,0.782
2003.10.22.16.44,-0.095668408203125,0.08090592143379939,0.388,-0.718,0.1252925075619922,1.1059999999999999,-0.09529697265625,0.07082332765999624,0.737,-0.53,0.11873271132371757,1.267,-0.09530327148437501,0.09050360117274278,0.32,-0.603,0.13142912683594674,0.923,-0.09548203125,0.07549867981419624,0.212,-0.493,0.12172456179963229,0.705,-0.092691943359375,0.09119715172068447,0.317,-0.654,0.1300335220076082,0.9710000000000001,-0.092201123046875,0.09479061026104137,0.427,-0.591,0.13223580031430832,1.018,-0.093129345703125,0.06296964963812691,0.291,-0.479,0.11241997957053998,0.77,-0.09282578125,0.06797008058593426,0.332,-0.544,0.11505023911114332,0.8760000000000001
2003.10.22.16.54,-0.095458935546875,0.08456617504740407,0.486,-0.637,0.12752978608109802,1.123,-0.09470112304687499,0.07516457385498349,0.557,-0.471,0.12090498694901144,1.028,-0.09501621093749998,0.09010663296124073,0.303,-0.657,0.1309476446696589,0.96,-0.094685302734375,0.07704692626244335,0.229,-0.508,0.1220718452403773,0.737,-0.09328505859375,0.09230433428781597,0.422,-0.537,0.13123335050647852,0.9590000000000001,-0.092598291015625,0.09579882132365328,0.374,-0.591,0.1332360974586678,0.965,-0.09306186523437501,0.06357382927271175,0.232,-0.481,0.11270378223155102,0.713,-0.093099951171875,0.0683790926562909,0.352,-0.527,0.11551320799243316,0.879
2003.10.22.17.04,-0.09455498046875,0.08487759629105937,0.476,-0.608,0.1270623889417862,1.084,-0.0954974609375,0.07742887609237371,0.479,-0.491,0.12294305957815391,0.97,-0.09571689453125001,0.09029870205867338,0.337,-0.645,0.13158867539491192,0.982,-0.0950751953125,0.07761760865802282,0.31,-0.442,0.1227346158893244,0.752,-0.092994677734375,0.09233863258342423,0.327,-0.562,0.13105126155171828,0.889,-0.09323007812499999,0.09614803036850987,0.413,-0.601,0.13392643955148475,1.014,-0.092801513671875,0.06356794476168333,0.256,-0.378,0.11248557481302048,0.634,-0.092429638671875,0.06828769656686705,0.369,-0.75,0.1149193091147953,1.119
2003.10.22.17.14,-0.09553354492187499,0.08276334772289431,0.391,-0.627,0.12639790319321212,1.018,-0.09527734375,0.0718397592571957,0.51,-0.491,0.11932612137410442,1.001,-0.09483842773437501,0.09094493482208675,0.3,-0.593,0.13139752107601527,0.893,-0.09495693359375,0.07744952237669644,0.312,-0.515,0.12253672002263749,0.827,-0.092519580078125,0.09209304964220584,0.417,-0.53,0.13054119077990048,0.9470000000000001,-0.092963671875,0.09667176185237514,0.361,-0.579,0.13411813385267857,0.94,-0.0924951171875,0.06375566745324013,0.222,-0.466,0.11233936013676374,0.6880000000000001,-0.092263134765625,0.06928018117929358,0.33,-0.471,0.11537863554842216,0.8009999999999999
2003.10.22.17.19,-0.0943640625,0.08118017358626485,0.361,-0.679,0.12447809797309725,1.04,-0.09423974609375001,0.07061000215708134,0.427,-0.554,0.11775781141154715,0.9810000000000001,-0.09350566406250001,0.09052314678929996,0.32,-0.662,0.13014510869182233,0.982,-0.09382167968750002,0.07508642961816503,0.256,-0.466,0.12016854618487943,0.722,-0.09131875,0.0924488824127961,0.471,-0.808,0.12994579624188501,1.279,-0.091233837890625,0.09557405688332887,0.33,-0.688,0.1321287762956678,1.018,-0.09074033203125001,0.06321995993564655,0.259,-0.403,0.11059191286620487,0.662,-0.09126044921875,0.06730166998962174,0.381,-0.483,0.11339305258700817,0.864
2003.10.22.17.24,-0.095318212890625,0.0838704128561772,0.369,-0.637,0.12696380531997348,1.006,-0.09563115234375,0.07432101563803457,0.464,-0.496,0.1211153609748264,0.96,-0.09496640625,0.09111383325127535,0.354,-0.586,0.13160679665496477,0.94,-0.0952880859375,0.07639459212347013,0.259,-0.437,0.12213088482175076,0.696,-0.092823193359375,0.09197495168500337,0.422,-0.493,0.13067339806896666,0.915,-0.092140283203125,0.09540980892435691,0.4,-0.623,0.1326380919183263,1.0230000000000001,-0.0932123046875,0.06299302374073588,0.281,-0.488,0.11250179903075438,0.769,-0.09300654296875001,0.06879113794897247,0.579,-0.53,0.11568248655398318,1.109
2003.10.22.17.34,-0.097152490234375,0.08495142188752813,0.356,-0.569,0.12905560987207462,0.9249999999999999,-0.095872509765625,0.07745197608683567,0.454,-0.579,0.12324912465618418,1.033,-0.096383203125,0.08926134289294828,0.288,-0.588,0.13136707799021602,0.8759999999999999,-0.095985302734375,0.07644140569543124,0.291,-0.503,0.12270479552854945,0.794,-0.09189233398437499,0.09304079865666301,0.391,-0.598,0.13076999372855236,0.989,-0.091083740234375,0.09770416159330816,0.381,-0.708,0.1335752631580203,1.089,-0.09192114257812499,0.06283841180602745,0.242,-0.378,0.11134703611309946,0.62,-0.091786376953125,0.06852181179278405,0.269,-0.447,0.11454247109935631,0.716
2003.10.22.17.44,-0.095129443359375,0.08173184880847299,0.312,-0.591,0.12541812509966663,0.903,-0.095758984375,0.0724530061686522,0.422,-0.505,0.12008006158978372,0.927,-0.0953650390625,0.0892993733158741,0.271,-0.557,0.13064788077117823,0.8280000000000001,-0.095215380859375,0.0764607898885585,0.237,-0.474,0.12211560564718223,0.711,-0.093220703125,0.09221231192101256,0.31,-0.513,0.13112288114946796,0.823,-0.093318994140625,0.09552640316542135,0.413,-0.684,0.13354298322690197,1.097,-0.09303291015625001,0.06341447004171537,0.237,-0.41,0.11259004122395772,0.647,-0.0932017578125,0.06838874631041349,0.295,-0.559,0.11560098737143208,0.8540000000000001
2003.10.22.17.54,-0.095120751953125,0.08113956087438293,0.381,-0.566,0.12502634038879817,0.947,-0.09580727539062499,0.07159327883273552,0.378,-0.552,0.11960197152136277,0.93,-0.095487841796875,0.08939117286271528,0.256,-0.62,0.13080026650124563,0.876,-0.09546455078125,0.07573980576253572,0.229,-0.479,0.12186057045990102,0.708,-0.093669482421875,0.09155532547790395,0.342,-0.483,0.13098224902843467,0.825,-0.09296181640625001,0.09492049102397183,0.342,-0.527,0.13286007272985081,0.869,-0.09318593750000001,0.06353823281150173,0.215,-0.383,0.11278619585996551,0.598,-0.093464111328125,0.06797446801444629,0.31,-0.491,0.11556845766991583,0.8009999999999999
2003.10.22.18.04,-0.094605908203125,0.0810361513549432,0.457,-0.703,0.12456779557076289,1.16,-0.095427783203125,0.0714179952017732,0.552,-0.574,0.11919308640060934,1.126,-0.09467275390625,0.08824669921143156,0.344,-0.725,0.12942337599485748,1.069,-0.0948611328125,0.07705785198045514,0.281,-0.542,0.12221516710422034,0.8230000000000001,-0.09278203125,0.0920668720818543,0.5,-0.715,0.13070889127298305,1.2149999999999999,-0.093459814453125,0.09463913650577821,0.51,-0.613,0.1330086578992957,1.123,-0.093325048828125,0.0645620693467725,0.317,-0.522,0.11348050730019398,0.839,-0.09262080078125,0.06721281177965625,0.332,-0.515,0.11443851975924671,0.847
2003.10.22.18.14,-0.09508564453124999,0.0794132830229491,0.354,-0.522,0.12388603358089341,0.876,-0.095164404296875,0.06930114856140766,0.403,-0.459,0.11772388473504167,0.8620000000000001,-0.09524985351562501,0.08875884707762295,0.271,-0.544,0.13019472926849565,0.8150000000000001,-0.095124658203125,0.07586523656152085,0.256,-0.464,0.12167265393997484,0.72,-0.092909521484375,0.09102832002217819,0.356,-0.464,0.1300704971487217,0.8200000000000001,-0.09288627929687501,0.09447827031514869,0.3,-0.535,0.13249152593037555,0.835,-0.092921630859375,0.06424046896169441,0.271,-0.413,0.11296577948203772,0.6839999999999999,-0.09229316406249999,0.06884715927319521,0.266,-0.522,0.11514321288142107,0.788
2003.10.22.18.24,-0.09506777343749999,0.08504592449934723,0.403,-0.608,0.12755661809687688,1.0110000000000001,-0.09470839843750001,0.07791439881528636,0.466,-0.549,0.12263904059207147,1.0150000000000001,-0.09502373046875,0.08988327295541342,0.283,-0.608,0.13079951112055047,0.891,-0.09435712890625,0.07626869902608685,0.217,-0.549,0.12132675808148218,0.766,-0.09273911132812498,0.0918574369564613,0.42,-0.498,0.13053095990660846,0.9179999999999999,-0.09211962890625,0.09422954770973402,0.4,-0.547,0.13177721233736223,0.9470000000000001,-0.09329775390625,0.063060229106427,0.261,-0.422,0.11261022768339583,0.683,-0.092387060546875,0.06693469691370782,0.244,-0.522,0.11408603160519643,0.766
2003.10.22.18.34,-0.095874609375,0.0810853222971637,0.378,-0.73,0.12556580033927928,1.108,-0.09522133789062501,0.07139056093895606,0.596,-0.618,0.11901140861639851,1.214,-0.09553657226562501,0.08876941925732017,0.3,-0.593,0.13041183395515482,0.893,-0.09490532226562501,0.07561684467257272,0.222,-0.569,0.1213463118210773,0.7909999999999999,-0.092180322265625,0.09357889256809541,0.342,-0.566,0.13135532325439128,0.9079999999999999,-0.092681591796875,0.09723171840239073,0.403,-0.757,0.1343275270429869,1.1600000000000001,-0.092805517578125,0.06394735474232462,0.256,-0.371,0.11270371897805491,0.627,-0.09312431640624999,0.06866078781744633,0.308,-0.444,0.11569979295506,0.752
2003.10.22.18.44,-0.095614208984375,0.08203298773908968,0.388,-0.671,0.12598209411304995,1.0590000000000002,-0.095299609375,0.0721381133811466,0.488,-0.525,0.11952373383231779,1.013,-0.09518984375,0.08983530881201769,0.291,-0.62,0.13088731436812354,0.911,-0.0949162109375,0.07538961632031467,0.232,-0.444,0.12121337115869787,0.676,-0.09288627929687501,0.09284028049740078,0.334,-0.64,0.1313285139048376,0.974,-0.092558349609375,0.09582980220085156,0.364,-0.63,0.13323062362784927,0.994,-0.092744873046875,0.06364987693676959,0.254,-0.4,0.11248519151669198,0.654,-0.092275537109375,0.06797181607455573,0.303,-0.508,0.11460777691455705,0.8109999999999999
2003.10.22.18.54,-0.09497880859374999,0.08309461463062334,0.364,-0.552,0.12619702477673553,0.916,-0.09500498046875,0.0716554641433658,0.491,-0.535,0.11899769684942961,1.026,-0.095346533203125,0.09104460822159381,0.315,-0.625,0.13183353928374267,0.94,-0.0956068359375,0.07736827522869894,0.229,-0.542,0.12298990645513863,0.771,-0.09264257812500001,0.09246112402861281,0.334,-0.586,0.13088814590436082,0.9199999999999999,-0.09206669921875,0.0959450752528587,0.388,-0.71,0.13297268354933844,1.0979999999999999,-0.09350556640624999,0.06341824575622043,0.254,-0.469,0.11298302900767886,0.723,-0.09306293945312501,0.06844165293872304,0.347,-0.452,0.11552043350265193,0.7989999999999999
2003.10.22.19.04,-0.09502524414062499,0.08932747806438252,0.43,-0.671,0.13041930593791753,1.101,-0.09471435546875,0.07624363157943433,0.576,-0.486,0.12158906401597658,1.0619999999999998,-0.09510288085937499,0.0913670087321972,0.308,-0.554,0.13188058322748605,0.8620000000000001,-0.09446875,0.07780645998144209,0.239,-0.476,0.12238541555841632,0.715,-0.093492138671875,0.09199216560093322,0.356,-0.583,0.13116149787719955,0.939,-0.09221337890625,0.0965524412070255,0.444,-0.623,0.13351285013939201,1.067,-0.0925669921875,0.06485967729344107,0.254,-0.43,0.11302842908423526,0.6839999999999999,-0.092476708984375,0.06822818049588156,0.249,-0.471,0.1149218269884332,0.72
2003.10.22.19.14,-0.095480908203125,0.09132553181067872,0.386,-0.657,0.13212477660074537,1.0430000000000001,-0.09478095703125,0.07969554106894307,0.554,-0.557,0.12383379620293988,1.1110000000000002,-0.095086865234375,0.09046767445030673,0.317,-0.669,0.13124752211202648,0.986,-0.09483334960937499,0.07715159786951388,0.215,-0.52,0.12225274333099083,0.735,-0.09255244140625,0.0922568213089087,0.466,-0.508,0.13068005007758932,0.974,-0.09132255859375,0.09666390690097235,0.422,-0.535,0.13298015117102535,0.9570000000000001,-0.093187890625,0.06553492739625022,0.312,-0.42,0.11392457885798284,0.732,-0.092643115234375,0.06843724833331583,0.295,-0.479,0.11517987567177534,0.774
2003.10.22.19.24,-0.095079931640625,0.08653190009458768,0.366,-0.566,0.12856112606369635,0.9319999999999999,-0.09545566406250001,0.0762077911296207,0.598,-0.486,0.1221450417760326,1.084,-0.094687451171875,0.09076872288109167,0.339,-0.696,0.13116659049807852,1.035,-0.095113818359375,0.07593725298616084,0.256,-0.53,0.12170909922427482,0.786,-0.09352934570312502,0.09214722381916728,0.308,-0.496,0.13129679876232467,0.804,-0.093368359375,0.0969620015318287,0.439,-0.642,0.1346078759710497,1.081,-0.092583740234375,0.06567462869906952,0.259,-0.452,0.1135116990029965,0.7110000000000001,-0.093483837890625,0.06850268608240827,0.286,-0.496,0.1158958409403272,0.782
2003.10.22.19.34,-0.09559965820312501,0.08883532391607407,0.554,-0.745,0.13050290963740283,1.299,-0.0948716796875,0.07580835236175267,0.393,-0.508,0.12143945773319004,0.901,-0.095060302734375,0.09173303831585626,0.286,-0.588,0.13210379053838453,0.8739999999999999,-0.095042626953125,0.07755613131924834,0.244,-0.508,0.12267051171067714,0.752,-0.09254169921875,0.09468388307573869,0.359,-0.554,0.13239714426147473,0.913,-0.092900146484375,0.09869306279830307,0.403,-0.874,0.13553876884983176,1.2770000000000001,-0.09228134765625,0.06704814358608352,0.239,-0.43,0.1140670885207199,0.669,-0.09211904296875,0.07105064619597307,0.342,-0.471,0.11633620417713375,0.813
